"Bug ID","Type","Summary","Product","Component","Assignee","Status","Resolution","Updated","Hardware","Priority","Severity","Summary","OS","Triage Owner"
1170580,"defect","click events not delivered with trivial CSS class change","Core","DOM: Events","nobody","UNCONFIRMED"," ---","2015-06-10 00:34:11","Unspecified","P4","normal","click events not delivered with trivial CSS class change","Windows 7","Hsin-Yi Tsai [:hsinyi]"
1622857,"enhancement","Internal preference for logging RDP request/response packets","DevTools","Framework","nobody","NEW"," ---","2020-03-16 10:00:20","Unspecified","P4","normal","Internal preference for logging RDP request/response packets","Unspecified","Alexandre Poirot [:ochameau]"
1406767,"defect","In windowed mode, with no tab-strip overflow, if the first tab is selected it doesn't have a left-border.","Firefox","Theme","nobody","NEW"," ---","2021-12-08 21:01:04","Unspecified","P4","normal","In windowed mode, with no tab-strip overflow, if the first tab is selected it doesn't have a left-border.","Unspecified","Dão Gottwald [::dao]"
1478486,"enhancement","[wpt-sync] Sync PR 12189 - [Background Fetch] Add methods to BackgroundFetchSettledEvent.","Core","DOM: Service Workers","wptsync","NEW"," ---","2019-10-07 02:22:31","All","P4","normal","[wpt-sync] Sync PR 12189 - [Background Fetch] Add methods to BackgroundFetchSettledEvent.","All","Jens Stutte [:jstutte]"
1522712,"enhancement","Diagnose intermittent to turn /html/webappapis/dynamic-markup-insertion/opening-the-input-stream/abort-while-navigating.window.html back on","Core","DOM: Navigation","nobody","NEW"," ---","2019-05-13 12:03:34","Unspecified","P4","normal","Diagnose intermittent to turn /html/webappapis/dynamic-markup-insertion/opening-the-input-stream/abort-while-navigating.window.html back on","Unspecified","Hsin-Yi Tsai [:hsinyi]"
116482,"enhancement","new view-modes such as threaded, nested","Bugzilla","Extension Ideas","extension.ideas","NEW"," ---","2017-08-21 08:19:20","All","P4","normal","new view-modes such as threaded, nested","All",
638217,"defect","[WBGP] Investigate performance of Facebook's JSGameBench benchmark","Core","JavaScript Engine","nobody","NEW"," ---","2017-01-26 02:44:30","All","P4","normal","[WBGP] Investigate performance of Facebook's JSGameBench benchmark","All","Steven DeTar [:sdetar]"
1097169,"enhancement","sipcc lacks parse code for tmmbr params and vbcm submessage types in rtcp-fb","Core","WebRTC: Signaling","nobody","NEW"," ---","2017-09-13 17:17:56","All","P4","normal","sipcc lacks parse code for tmmbr params and vbcm submessage types in rtcp-fb","All","Nico Grunbaum [:ng, @chew:mozilla.org]"
1282281,"defect","FMR: reading of freed memory in gdk_event_apply_filters","Core","Widget: Gtk","nobody","NEW"," ---","2016-09-07 12:37:31","Unspecified","P4","normal","FMR: reading of freed memory in gdk_event_apply_filters","Unspecified","Martin Stránský [:stransky] (ni? me)"
1608797,"defect","Page Style: ""No Style"" unavailable in About:Preferences and About:Addons","Core","CSS Parsing and Computation","nobody","UNCONFIRMED"," ---","2020-07-22 08:55:15","Unspecified","P4","normal","Page Style: ""No Style"" unavailable in About:Preferences and About:Addons","Unspecified","Emilio Cobos Álvarez (:emilio)"
1388560,"enhancement","stylo: Make important_rules_change in compute_style() more accurate","Core","CSS Parsing and Computation","nobody","NEW"," ---","2017-10-31 14:24:25","Unspecified","P4","normal","stylo: Make important_rules_change in compute_style() more accurate","Unspecified","Emilio Cobos Álvarez (:emilio)"
1467757,"enhancement","[wpt-sync] Sync PR 11405 - Fix flakiness in test order of worker-dedicated.html","Testing","web-platform-tests","wptsync","NEW"," ---","2018-06-08 05:46:56","All","P4","normal","[wpt-sync] Sync PR 11405 - Fix flakiness in test order of worker-dedicated.html","All","James Graham [:jgraham]"
1509522,"enhancement","[wpt-sync] Sync PR 14206 - Add name constraints to CA","Testing","web-platform-tests","wptsync","NEW"," ---","2018-12-18 18:14:18","All","P4","normal","[wpt-sync] Sync PR 14206 - Add name constraints to CA","All","James Graham [:jgraham]"
47752,"defect","[X11] font-family: cursive and fantasy render as sans-serif","Core","CSS Parsing and Computation","nobody","NEW"," ---","2019-11-27 08:02:35","x86","P4","normal","[X11] font-family: cursive and fantasy render as sans-serif","Linux","Emilio Cobos Álvarez (:emilio)"
981866,"defect","The color picker should not act on a hidden <input type=""color"">","Core","Layout: Form Controls","nobody","NEW"," ---","2014-03-12 06:59:25","All","P4","normal","The color picker should not act on a hidden <input type=""color"">","All","Emilio Cobos Álvarez (:emilio)"
1248110,"defect","Intermittent test_dataChannel_basicAudioVideoNoBundle.html | application timed out after 330 seconds with no output","Core","WebRTC","nobody","NEW"," ---","2018-02-11 17:18:19","Unspecified","P4","normal","Intermittent test_dataChannel_basicAudioVideoNoBundle.html | application timed out after 330 seconds with no output","Unspecified","Michael Froman [:mjf]"
1589675,"defect","Investigate refactoring to not pass the Glean singleton when recording metrics","Data Platform and Tools","Glean: SDK","nobody","NEW"," ---","2021-01-27 01:16:04","Unspecified","P4","normal","Investigate refactoring to not pass the Glean singleton when recording metrics","Unspecified","Jan-Erik Rediger [:janerik]"
1369329,"enhancement","stylo: Handle attr() namespaces in CSSOM","Core","CSS Parsing and Computation","nobody","NEW"," ---","2017-10-31 14:24:11","Unspecified","P4","normal","stylo: Handle attr() namespaces in CSSOM","Unspecified","Emilio Cobos Álvarez (:emilio)"
1457619,"enhancement","[wpt-sync] Sync PR 10697 - [FilterContainer] Add WPT for filter establishes containing block.","Core","CSS Parsing and Computation","nobody","NEW"," ---","2018-04-27 15:34:44","All","P4","normal","[wpt-sync] Sync PR 10697 - [FilterContainer] Add WPT for filter establishes containing block.","All","Emilio Cobos Álvarez (:emilio)"
1498877,"enhancement","[wpt-sync] Sync PR 13506 - Implement unhandledrejection event","Core","DOM: Core & HTML","wptsync","NEW"," ---","2019-03-13 06:42:05","All","P4","normal","[wpt-sync] Sync PR 13506 - Implement unhandledrejection event","All","Hsin-Yi Tsai [:hsinyi]"
1564994,"task","[wpt-sync] Sync PR 17769 - Remove test test_document_element_is_interactable","Testing","geckodriver","wptsync","NEW"," ---","2019-07-24 08:47:19","All","P4","normal","[wpt-sync] Sync PR 17769 - Remove test test_document_element_is_interactable","All","Henrik Skupin (:whimboo) [⌚️UTC+1]"
337798,"enhancement","pp should be able to dump PKCS8 files","NSS","Tools","nobody","NEW"," ---","2006-08-28 15:53:44","All","P4","normal","pp should be able to dump PKCS8 files","All","Benjamin Beurdouche [:beurdouche]"
1210206,"defect","Intermittent test_peerConnection_replaceTrack.html | application timed out after 330 seconds with no output","Core","WebRTC","nobody","NEW"," ---","2019-12-22 22:13:32","Unspecified","P4","normal","Intermittent test_peerConnection_replaceTrack.html | application timed out after 330 seconds with no output","Unspecified","Michael Froman [:mjf]"
1429983,"enhancement","Have Firefox restore previous session automatically when killed (system shutdown or otherwise)","Firefox","Session Restore","nobody","NEW"," ---","2019-10-04 19:13:51","x86_64","P4","normal","Have Firefox restore previous session automatically when killed (system shutdown or otherwise)","Linux","Dão Gottwald [::dao]"
1488182,"enhancement","[wpt-sync] Sync PR 12802 - Update interfaces/webgl1.idl","Core","DOM: Core & HTML","wptsync","NEW"," ---","2019-03-13 06:42:05","All","P4","normal","[wpt-sync] Sync PR 12802 - Update interfaces/webgl1.idl","All","Hsin-Yi Tsai [:hsinyi]"
1540001,"enhancement","[wpt-sync] Sync PR 15955 - Change unoptimized-images feature policy to unoptimized-lossy-images.","Testing","web-platform-tests","wptsync","NEW"," ---","2019-03-28 17:46:09","All","P4","normal","[wpt-sync] Sync PR 15955 - Change unoptimized-images feature policy to unoptimized-lossy-images.","All","James Graham [:jgraham]"
173096,"defect","shopping cart link disappears when I put in something","Core","Layout: Images, Video, and HTML Frames","nobody","NEW"," ---","2018-08-29 15:22:03","x86","P4","normal","shopping cart link disappears when I put in something","Windows 98","Emilio Cobos Álvarez (:emilio)"
1154500,"defect","TelemetryEnvironment should collect heavy measurements on a helper thread","Toolkit","Telemetry","nobody","NEW"," ---","2017-03-08 03:51:14","All","P4","normal","TelemetryEnvironment should collect heavy measurements on a helper thread","All","Chris H-C :chutten"
1309498,"defect","Add enzyme tests for Toolbar component","DevTools","Netmonitor","nobody","NEW"," ---","2018-06-13 10:31:45","Unspecified","P4","normal","Add enzyme tests for Toolbar component","Unspecified","Jan Honza Odvarko [:Honza] (always need-info? me)"
1617495,"task","[wpt-sync] Sync PR 21930 - Fix an <img sizes> test.","Core","DOM: Core & HTML","wptsync","NEW"," ---","2020-02-23 17:15:15","All","P4","normal","[wpt-sync] Sync PR 21930 - Fix an <img sizes> test.","All","Hsin-Yi Tsai [:hsinyi]"
1402047,"enhancement","Separate out atom analysis","Core","JavaScript: GC","nobody","NEW"," ---","2017-10-02 00:16:50","All","P4","normal","Separate out atom analysis","All","Steven DeTar [:sdetar]"
1475805,"defect","Certain objects strobe, around 20 flashes per second","DevTools","Inspector","nobody","NEW"," ---","2019-07-04 20:04:49","Unspecified","P4","normal","Certain objects strobe, around 20 flashes per second","Unspecified","Julian Descottes [:jdescottes]"
1515249,"enhancement","[wpt-sync] Sync PR 14592 - Return resolved-value for ComputedStyle line-height","Core","DOM: CSS Object Model","wptsync","NEW"," ---","2018-12-19 21:56:38","All","P4","normal","[wpt-sync] Sync PR 14592 - Return resolved-value for ComputedStyle line-height","All","Emilio Cobos Álvarez (:emilio)"
92183,"defect","Save as File is not working properly for the message headers with wrong or no MIME charset","MailNews Core","Internationalization","nobody","NEW"," ---","2013-02-04 04:21:12","All","P4","normal","Save as File is not working properly for the message headers with wrong or no MIME charset","Windows 98",
561339,"enhancement","[HTML5] Add by-index accessors that don't perform a bounds check to HtmlAttributes","Core","DOM: HTML Parser","nobody","NEW"," ---","2010-04-23 05:46:05","All","P4","normal","[HTML5] Add by-index accessors that don't perform a bounds check to HtmlAttributes","All","Hsin-Yi Tsai [:hsinyi]"
1060189,"defect","Mochitests should only use the tbplformatter for automation","Testing","Mochitest","nobody","NEW"," ---","2020-02-19 14:27:31","x86_64","P4","normal","Mochitests should only use the tbplformatter for automation","Linux","Andrew Halberstadt [:ahal]"
1270948,"defect","JSON files saves by Sync occasionally has garbage in it, causing failure to load it as JSON.","Firefox","Sync","nobody","NEW"," ---","2019-03-08 01:51:42","Unspecified","P4","normal","JSON files saves by Sync occasionally has garbage in it, causing failure to load it as JSON.","Unspecified","Mark Hammond [:markh] [:mhammond]"
1382615,"defect","Intermittent TEST-UNEXPECTED-TIMEOUT | dom/media/tests/mochitest/test_peerConnection_basicAudioNATSrflx.html | application timed out after 330 seconds with no output","Core","WebRTC: Networking","nobody","NEW"," ---","2021-03-22 00:08:56","Unspecified","P4","normal","Intermittent TEST-UNEXPECTED-TIMEOUT | dom/media/tests/mochitest/test_peerConnection_basicAudioNATSrflx.html | application timed out after 330 seconds with no output","Unspecified","Byron Campen [:bwc]"
1463980,"enhancement","[wpt-sync] Sync PR 11132 - Remove support for inline text tracks","Testing","web-platform-tests","wptsync","NEW"," ---","2018-06-06 22:53:27","All","P4","normal","[wpt-sync] Sync PR 11132 - Remove support for inline text tracks","All","James Graham [:jgraham]"
1505303,"enhancement","[wpt-sync] Sync PR 13964 - Recognize 'optimizespeed' and 'optimizequality' for 'image-rendering'","Core","CSS Parsing and Computation","wptsync","NEW"," ---","2018-11-07 03:30:21","All","P4","normal","[wpt-sync] Sync PR 13964 - Recognize 'optimizespeed' and 'optimizequality' for 'image-rendering'","All","Emilio Cobos Álvarez (:emilio)"
1581610,"task","[wpt-sync] Sync PR 19097 - Add WebVTT support for inline styling.","Core","Audio/Video: Playback","wptsync","REOPENED"," ---","2020-01-24 12:31:54","All","P4","normal","[wpt-sync] Sync PR 19097 - Add WebVTT support for inline styling.","All","Jim Mathies [:jimm]"
395647,"defect","hard-code names for types OSes are unlikely to know in Applications prefpane","Firefox","File Handling","nobody","NEW"," ---","2014-06-13 16:43:55","All","P4","normal","hard-code names for types OSes are unlikely to know in Applications prefpane","All",":Gijs (he/him)"
965653,"enhancement","Support PulseAudio metadata","Core","Audio/Video: cubeb","nobody","NEW"," ---","2021-10-27 09:17:46","All","P4","normal","Support PulseAudio metadata","Linux","Paul Adenot (:padenot)"
1238924,"defect","TP shield icon still displayed in the second browser window after the TP was set to OFF in the first window","Firefox","Preferences","nobody","NEW"," ---","2016-05-09 11:33:40","Unspecified","P4","normal","TP shield icon still displayed in the second browser window after the TP was set to OFF in the first window","Unspecified","Jared Wein [:jaws] (please needinfo? me)"
1586298,"task","[wpt-sync] Sync PR 19515 - tc-download: implement upload support to wpt.fyi and filter support","Testing","web-platform-tests","wptsync","NEW"," ---","2019-10-04 07:46:57","All","P4","normal","[wpt-sync] Sync PR 19515 - tc-download: implement upload support to wpt.fyi and filter support","All","James Graham [:jgraham]"
1358899,"defect","Opening a link from an external application while Firefox is idle is slow","Core","JavaScript: GC","nobody","NEW"," ---","2022-01-26 19:25:57","Unspecified","P4","normal","Opening a link from an external application while Firefox is idle is slow","Unspecified","Steven DeTar [:sdetar]"
1452955,"enhancement","Automatically file bugs to replace owners of probes who are no longer working on Mozilla projects","Toolkit","Telemetry","nobody","NEW"," ---","2018-04-16 02:12:59","Unspecified","P4","normal","Automatically file bugs to replace owners of probes who are no longer working on Mozilla projects","Unspecified","Chris H-C :chutten"
1554811,"defect","[wpt-sync] Sync PR 17038 - Portals: Drop portal_ptr_ if an absent, empty or invalid URL is requested.","Testing","web-platform-tests","wptsync","REOPENED"," ---","2020-01-24 12:28:39","All","P4","normal","[wpt-sync] Sync PR 17038 - Portals: Drop portal_ptr_ if an absent, empty or invalid URL is requested.","All","James Graham [:jgraham]"
890878,"enhancement","Support DirectManipulation on Windows","Core","Widget: Win32","nobody","NEW"," ---","2021-01-28 01:53:35","All","P4","normal","Support DirectManipulation on Windows","Windows 8","Stephen A Pohl [:spohl]"
